2023-05-15 20:03:09,595 INFO  Logger.cs: 70 - 
2023-05-15 20:14:29,821 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Uni\P10\CAD\schunk_25nnb\launch\
2023-05-15 20:14:29,822 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2023-05-15 20:14:29,823 INFO  ExportHelper.cs: 450 - Saving users preferences
2023-05-15 20:14:29,823 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2023-05-15 20:14:29,823 INFO  ExportHelper.cs: 464 - Setting STL preferences
2023-05-15 20:14:29,823 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2023-05-15 20:14:29,823 INFO  ExportHelper.cs: 197 - Hiding all components
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 204 - Beginning individual files export
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 272 - Link base_link has 2 children
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 270 - Exporting link: right_Link
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 272 - Link right_Link has 0 children
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 317 - right_Link: Exporting STL with coordinate frame Origin_joint_right
2023-05-15 20:14:29,948 INFO  ExportHelper.cs: 322 - right_Link: Reference geometry name 
2023-05-15 20:14:29,996 INFO  ExportHelper.cs: 330 - Saving STL to C:\Uni\P10\CAD\schunk_25nnb\meshes\right_Link.STL
2023-05-15 20:14:30,106 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-15 20:14:30,106 INFO  ExportHelper.cs: 270 - Exporting link: left_Link
2023-05-15 20:14:30,106 INFO  ExportHelper.cs: 272 - Link left_Link has 0 children
2023-05-15 20:14:30,106 INFO  ExportHelper.cs: 317 - left_Link: Exporting STL with coordinate frame Origin_joint_left
2023-05-15 20:14:30,106 INFO  ExportHelper.cs: 322 - left_Link: Reference geometry name 
2023-05-15 20:14:30,121 INFO  ExportHelper.cs: 330 - Saving STL to C:\Uni\P10\CAD\schunk_25nnb\meshes\left_Link.STL
2023-05-15 20:14:30,184 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-15 20:14:30,184 INFO  ExportHelper.cs: 317 - base_link: Exporting STL with coordinate frame Origin_global
2023-05-15 20:14:30,184 INFO  ExportHelper.cs: 322 - base_link: Reference geometry name 
2023-05-15 20:14:30,200 INFO  ExportHelper.cs: 330 - Saving STL to C:\Uni\P10\CAD\schunk_25nnb\meshes\base_link.STL
2023-05-15 20:14:30,325 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-15 20:14:30,325 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2023-05-15 20:14:30,356 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2023-05-15 20:14:30,356 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2023-05-15 20:14:30,356 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Uni\P10\CAD\schunk_25nnb\urdf\schunk_25nnb.urdf
2023-05-15 20:14:30,435 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Uni\P10\CAD\schunk_25nnb\urdf\schunk_25nnb.csv
2023-05-15 20:14:30,466 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-15 20:14:30,466 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-15 20:14:30,466 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-15 20:14:30,466 INFO  ExportHelper.cs: 234 - Copying log file
2023-05-15 20:14:30,466 INFO  ExportHelper.cs: 439 - Copying C:\Users\andre\sw2urdf_logs\sw2urdf.log to C:\Uni\P10\CAD\schunk_25nnb\export.log
2023-05-15 20:14:30,474 INFO  ExportHelper.cs: 237 - Resetting STL preferences
2023-05-15 20:14:30,474 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2023-05-15 20:25:41,522 INFO  SwAddin.cs: 294 - Assembly export called for file schunk_25nnb
2023-05-15 20:25:41,523 INFO  SwAddin.cs: 299 - Save is required
2023-05-15 20:25:41,523 INFO  SwAddin.cs: 313 - Saving assembly
2023-05-15 20:25:41,791 INFO  SwAddin.cs: 316 - Opening property manager
2023-05-15 20:25:41,792 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from schunk_25nnb
2023-05-15 20:25:41,793 INFO  ExportHelperExtension.cs: 1136 - Found 36 in schunk_25nnb
2023-05-15 20:25:41,793 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in schunk_25nnb
2023-05-15 20:25:41,793 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-15 20:25:41,793 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-05-15 20:25:41,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 28 in base_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 29 in left_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from right_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 29 in right_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in right_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from schunk_25nnb
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 36 in schunk_25nnb
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in schunk_25nnb
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 28 in base_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 29 in left_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from right_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1136 - Found 29 in right_link-1
2023-05-15 20:25:41,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in right_link-1
2023-05-15 20:25:42,031 INFO  SwAddin.cs: 339 - Loading config tree
2023-05-15 20:25:42,031 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
